tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0455475|movie|First Descent|2005|110|Documentary,Sport|first descent 2005 documentary film snowboarding beginning 1980s snowboarder featured movie shawn farmer nick perata terje haakonsen hannah teter shaun white guest appearance travis rice represent three generation snowboarder progress young sport made past two decade movie shot alaska|12/2/05||7.1|1100
tt0456020|movie|Waist Deep|2006|97|Action,Crime,Drama|ex convict tyrese get tangled gang car hijacked son inside|6/23/06|son life freedom taking back|5.8|10126
tt0456980|movie|Fist of the North Star: New Saviour Legend|2006|95|Action,Animation|film adaptation holy emperor story arc primarily depicted conflict kenshiro souther new character reina one raoh army officer fall love brother soga raoh advisor play important part much plot involving raoh relationship reina conquers land portion new content exclusive film side story retelling ken attempt save protect villager souther army help sh also small subplot bart returning home|3/11/06||6.7|722
tt0460745|movie|Chaos Theory|2007|87|Comedy,Drama,Romance|frank allen professional speaker lecture time management perfectly ordered scheduled life minute wife set clock forward 10 minute joke day thrown deciding strictly ordered life done little good begin make multiple choice index card choosing one random written card|3/14/08|man bring order universe|6.6|32830
tt0460829|movie|Inland Empire|2006|180|Drama,Fantasy,Mystery|actress perception reality becomes increasingly distorted find falling co star remake unfinished polish production supposedly cursed|9/6/06|woman trouble|6.8|58124
tt0463872|movie|Asterix at the Olympic Games|2008|116|Adventure,Comedy,Family|ast rix ob lix win olympic game order help friend alafolix marry princess irina portrayed supermodel vanessa hessler brutus beno poelvoorde us every trick book team win game get rid father julius caesar alain delon process|1/13/08||5.2|30289
tt0463998|movie|Freedom Writers|2007|123|Biography,Crime,Drama|young teacher inspires class risk student learn tolerance apply pursue education beyond high school|1/5/07|story world future|7.6|79575
tt0465502|movie|Igor|2008|87|Animation,Comedy,Family|animated fable clich hunchbacked evil scientist assistant aspires become scientist much displeasure rest evil science community|9/19/08|men created evil|5.9|23611
tt0466342|movie|Date Movie|2006|83|Comedy,Romance|spoof romantic comedy focus man campbell crush hannigan parent coolidge willard father griffin|2/17/06|unprotected comedy|2.8|59840
tt0466399|movie|Ten Canoes|2006|90|Adventure,Comedy,Drama|story within story within story australia northern territory aboriginal narrator tell story ancestor goose hunt youngster hunt tempted adultery elder brother wife elder tell story mythical past evil slip cause havoc unless prevented virtue according customary tribal law|6/29/06|ten canoe three wife one hundred fifty spear trouble|6.9|4932
tt0466909|movie|The Omen|2006|110|Drama,Fantasy,Horror|diplomatic couple adopts son devil without knowing remake classic horror film name 1976|6/6/06|new generation terror|5.5|59860
tt0468569|movie|The Dark Knight|2008|152|Action,Crime,Drama|batman raise stake war crime help lt jim gordon district attorney harvey dent batman set dismantle remaining criminal organization plague street partnership prof effective soon find prey reign chaos unleashed rising criminal mastermind known terrified citizen gotham joker|7/16/08|serious|9.0|2633998
tt0470705|movie|Bug|2006|102|Drama,Horror,Thriller|lonely waitress tragic past agnes room run motel living fear abusive recently paroled ex husband agnes begin tentative romance peter eccentric nervous drifter start feel hopeful first bug arrive|5/19/06|first send drone find queen|6.1|35628
tt0470752|movie|Ex Machina|2014|108|Drama,Sci-Fi,Thriller|caleb 26 year old coder world largest internet company win competition spend week private mountain retreat belonging nathan reclusive ceo company caleb arrives remote location find participate strange fascinating experiment must interact world first true artificial intelligence housed body beautiful robot girl|1/21/15|nothing human survive|7.7|544337
tt0471030|movie|Red Road|2006|113|Drama,Mystery,Thriller|jackie cctv operator day watch small part world protecting people living life gaze one day man show face monitor man thought would never see man hoped never see choice compelled confront|5/20/06||6.8|13160
tt0473102|movie|The Perfect Game|2009|118|Comedy,Drama,Family|based true story group boy monterrey mexico become first non u team win little league world series|4/1/10|dream fence|6.9|3800
tt0475298|movie|Hood of Horror|2006|84|Comedy,Horror|hip hop horror anthology three tale terror told hound hell snoop dogg revolve around resident inner city neighborhood whose action determine go afterlife|6/27/06|good da hood|4.1|3038
tt0477323|movie|It Doesn't Hurt Me|2006|100|Drama,Romance|three friend entrance luxury home heart city young full strength energy talent skill thirst life well one money|6/8/06||6.7|1808
tt0477348|movie|No Country for Old Men|2007|122|Crime,Drama,Thriller|llewelyn moss stumble upon dead body 2 million hoard heroin texas desert methodical killer anton chigurh come looking local sheriff ed tom bell hot trail role prey predator blur violent pursuit money justice collide|11/8/07|clean getaway|8.2|967704
tt0479537|movie|Seraphim Falls|2006|115|Action,Drama,Thriller|civil war ended colonel morsman carver one final mission kill gideon matter take launched gunshot propelled rage relentless pursuit take two men frigid snow capped mountain arid desert far comfort code civilisation bloodiest recess soul|9/13/06|never turn back past|6.6|32149
tt0479647|movie|Bon Cop Bad Cop|2006|117|Action,Comedy,Crime|body executive hockey benoit brisset found billboard border quebec ontario jurisdiction crime shared two police force detective david bouchard montreal martin ward toronto assigned work together totally different style attitude language|7/6/06|shoot first translate later|6.7|12773
tt0480025|movie|This Is England|2006|101|Crime,Drama|story troubled boy growing england set 1983 come across skinhead way home school fight become new best friend even like family based experience director shane meadow|9/12/06|run crowd stand alone decide|7.7|122927
tt0484111|movie|The Good Night|2007|93|Comedy,Drama,Fantasy|gary musician trapped unhappy relationship live lover dora becomes enthralled beautiful seductress enters dream try control dream state spend time gary see mystery woman face bus billboard discovers real fate brings opportunity meet|1/25/07|dreaming believing|5.8|8573
tt0488478|movie|12|2007|159|Crime,Drama,Thriller|loose remake 12 angry men 12 set contemporary moscow 12 different men must unanimously decide fate young chechen accused murdering step father russian army officer consigned makeshift jury room school gymnasium one one man take center stage confront connect confess accused awaits verdict revisits heartbreaking journey war flashback|6/6/07||7.6|14823
tt0488870|movie|Always: Sunset on Third Street|2005|133|Comedy,Drama,Family|leaving provincial home teenage mutsuko arrives tokyo train take job major automotive company find employed small auto repair shop owned norifumi suzuki suzuki hair trigger temper held somewhat check motherly instinct wife tomoe young son ippei immediately bond mutsuko older sister suzuki shop lie almost shadow tokyo tower rise steadily skyline construction 1958|11/11/05||7.7|2319
tt0489049|movie|Fanboys|2009|120|Adventure,Comedy,Crime|1999 star war fanatic take cross country trip george lucas skywalker ranch dying friend see screening phantom menace release|2/6/09|never tell odds|6.5|59245
tt0489235|movie|My Name Is Bruce|2007|84|Comedy,Fantasy,Horror|b movie legend bruce campbell mistaken character ash evil dead trilogy forced fight real monster small town oregon|10/1/07|fearless unstoppable ready close|6.2|24648
tt0491152|movie|Something Borrowed|2011|112|Comedy,Drama,Romance|though rachel ginnifer goodwin successful attorney loyal generous friend still single one drink many 30th birthday celebration rachel unexpectedly fall bed longtime crush dex happens engaged best friend darcy kate hudson ramification liaison threaten destroy woman lifelong friendship ethan john krasinski rachel confidant harbor potentially explosive secret|5/5/11|thin line love friendship|5.8|62721
tt0491703|video|Ultimate Avengers: The Movie|2006|72|Action,Adventure,Animation|nuclear missile fired washington 1945 captain america managed detonate upper atmosphere fell mile icy depth north atlantic remained lost sixty year world facing evil captain america must rise last hope survival|2/21/06||6.6|12647
tt0492481|movie|Puccini for Beginners|2006|82|Comedy,Romance|inability commit lead breakup girlfriend opera loving writer allegra wind bed amiable professor philip smitten allegra dump lover grace justin kirk convinces allegra continue affair allegra meet grace spark fly begin parallel romance unaware new lover woman philip left|1/1/06|love triangle operatic proportion|6.0|2459
